Company,Quarter,X1,X2,X3,X4,X5,OCF_TA,Interest_Coverage,Debt_Assets,Repo_Rate,Leverage_Repo,Stress_Label,shap_X1,shap_X2,shap_X3,shap_X4,shap_X5,shap_OCF_TA,shap_Interest_Coverage,shap_Debt_Assets,shap_Repo_Rate,shap_Leverage_Repo,predicted_probability,predicted_label,risk_category
Amtek Auto,2016-03-31,0.2381076495259907,0.6736360170813234,0.0110913349359272,0.6082682375986995,0.5103051866877893,0.0109520275098368,0.151114693316425,0.6717500447697424,5.0,0.3358750223848712,0,-0.02206,-1.388846,0.352811,0.778481,-0.262919,0.256874,-0.175856,0.156228,0.0,0.00929,0.50785625,1,Moderate Risk
Amtek Auto,2016-06-30,0.0726743174249455,0.5637029889573565,0.01656156928129,0.3400455392310147,0.5376610235473077,0.017436510872636,0.2507051066693312,0.7159866354305032,5.0,0.3579933177152516,0,-0.128448,-0.849598,0.464822,0.142292,-0.202411,0.463695,0.197638,-0.216329,0.0,-0.021113,0.54437584,1,Moderate Risk
Amtek Auto,2016-09-30,0.1385636963721322,0.4589712488361969,0.0155513592987962,0.392456390026296,0.4116498699351743,0.0154178424868333,0.2746146370225727,0.7113197792093111,5.0,0.3556598896046555,0,-0.339327,0.038996,0.368695,0.587358,-0.733871,0.484207,0.254892,0.032596,0.0,-0.01863,0.73151785,1,High Risk
Amtek Auto,2016-12-31,0.2069007533100696,0.5883802736045802,0.0411051475836191,0.9031731864308812,0.5631435201054797,0.0417200046647717,0.6163984333589926,0.6127430172047225,5.0,0.3063715086023612,1,0.054011,-0.681672,0.151904,0.142093,0.288399,0.506036,0.080412,-0.180963,0.0,-0.036063,0.657367,1,High Risk
Amtek Auto,2017-03-31,0.144187474157571,0.6687463459402805,0.037618245403075,0.9055612643679468,0.5977395196348587,0.0331307673403137,0.608575890844632,0.8307182936219726,5.0,0.4153591468109863,0,0.060589,-1.235627,0.134687,0.044036,0.528205,-0.110853,0.062686,0.568761,0.0,0.087401,0.6147467,1,High Risk
Amtek Auto,2017-06-30,0.1404975154215245,0.7756971904438577,0.0290484494458394,1.0276693371067671,0.6138457832179456,0.0243051121193791,0.4788430119482687,0.6583144103634995,5.0,0.3291572051817497,0,-0.161615,-2.739048,0.038253,-0.241484,0.578649,-0.454717,0.377066,-0.005583,0.0,0.05707,0.09761726,0,Very Safe
Amtek Auto,2017-09-30,0.2913479387960135,0.659218106006591,0.0243457726817983,0.8184961116101062,0.5759028565005717,0.0198661319313439,0.3751159635215101,0.7140739707819497,5.0,0.3570369853909748,0,-0.238614,-0.891897,-0.211586,-0.064954,0.451378,-0.166728,0.312134,-0.048217,0.0,-0.046174,0.3595692,0,Low Risk
Amtek Auto,2017-12-31,0.0852300344464356,0.4971728103417888,0.0277422556660482,0.2400316571874751,0.4160908826571327,0.0269688923719171,0.3185576467776203,0.8496735632576108,5.0,0.4248367816288054,0,-0.273849,-0.057887,0.184189,-0.02703,-0.723986,-0.323127,0.267969,0.639905,0.0,0.085428,0.5247387,1,Moderate Risk
Amtek Auto,2018-03-31,0.2777917754538577,0.7435720304238751,0.0181162123524927,0.1746583468230942,0.4579441239675457,0.0154180632233014,0.2339046496333695,0.8448439549166137,5.0,0.4224219774583068,0,-0.367989,-2.585544,0.189687,0.066505,-0.45945,0.283645,-0.11803,0.325341,0.0,0.077559,0.09441736,0,Very Safe
Amtek Auto,2018-06-30,0.2228772190880703,0.6263328684395968,0.0410219979684447,0.2199590930752447,0.5184223833040559,0.0445135971527343,0.5972740824721643,0.7905501932315206,5.0,0.3952750966157603,1,-0.069843,-0.596635,0.164708,0.065203,-0.053639,0.503733,0.261475,0.378034,0.0,0.098794,0.7463529,1,High Risk
Amtek Auto,2018-09-30,0.2106880423687596,0.6485619891034695,0.0124500812312869,0.6440281639410539,0.4216567723564551,0.0136650462033471,0.2307748737108145,0.689474521386412,5.0,0.344737260693206,1,0.09743,-0.973024,0.293873,0.759348,-0.726871,0.352425,0.037327,0.252057,0.0,0.034261,0.61164945,1,High Risk
Amtek Auto,2018-12-31,0.2360816450451028,0.638818101971958,0.0319475721083164,0.4359845131554036,0.4992340592608847,0.0273442326827438,0.5226258551249238,0.7236670705568357,5.0,0.3618335352784178,0,0.04681,-1.036283,0.163118,0.448864,-0.501183,-0.379746,0.446382,-0.021761,0.0,0.011532,0.37875322,0,Low Risk
Amtek Auto,2019-03-31,0.278026038878949,0.6592905064833487,0.0087207370187908,0.644279659689099,0.4141316761360796,0.0086227655698783,0.1145500068005758,0.8321810494980111,5.0,0.4160905247490055,0,-0.276053,-0.880704,0.214142,0.756649,-0.757264,0.18376,-0.256579,0.335594,0.0,0.063529,0.42812586,0,Moderate Risk
Amtek Auto,2019-06-30,0.3145407772750193,0.5113805165742874,0.018111115057463,0.2418515063688283,0.4076181565838879,0.0170058524515364,0.2904650575248801,0.7531653117879997,5.0,0.3765826558939998,0,-0.255738,-0.037686,0.337904,-0.062752,-0.709065,0.452057,0.416361,-0.445736,0.0,-0.105493,0.47933096,0,Moderate Risk
Amtek Auto,2019-09-30,0.0921033827296589,0.5717003746978065,0.0269568759048028,0.4009431668869128,0.4140691196772868,0.0277742688453179,0.3414484370677477,0.8205126292414913,5.0,0.4102563146207456,0,-0.175332,-0.884924,0.043187,0.538929,-0.789552,-0.329493,0.262986,0.714968,0.0,0.098666,0.4518639,0,Moderate Risk
Amtek Auto,2019-12-31,0.1942884039915836,0.7344482941425243,0.0282620417394504,0.5302686796876501,0.5272743223040613,0.0260677454204539,0.5524604665327784,0.7124444853914258,5.0,0.3562222426957129,0,-0.087641,-2.851689,0.146785,0.417783,-0.398467,-0.348619,0.18128,-0.01632,0.0,-0.005476,0.066923305,0,Very Safe
Amtek Auto,2020-03-31,0.3566331814953491,0.5042790226494891,0.0299417606055554,0.7832468146048922,0.4683728712424475,0.0329050074792502,0.455627292430779,0.6592985877834838,5.0,0.3296492938917419,0,-0.070574,-0.049169,0.206671,0.080578,-0.499089,-0.159186,0.395609,0.108768,0.0,0.083334,0.6045276,1,High Risk
Amtek Auto,2020-06-30,0.2177559711417088,2.094892498822357,0.0154317882162797,0.7293954358212559,0.4806382051918377,0.0135462460995296,0.2058195178381669,0.6823189323056144,5.0,0.3411594661528072,0,-0.120381,-3.226051,0.331635,-0.112305,-0.418231,0.184952,-0.208591,0.067558,0.0,-0.002087,0.04007603,0,Very Safe
Amtek Auto,2020-09-30,0.1570620571917356,3.3158349377708225,0.0123553938036548,0.9557900385192846,0.4889150768314812,0.0135378026049289,0.2686119289943557,0.654994270163505,5.0,0.3274971350817525,0,0.342385,-3.162846,0.469654,-0.030987,-0.388131,0.325155,0.246293,0.181334,0.0,0.071863,0.16550112,0,Very Safe
Amtek Auto,2020-12-31,0.1874073950365832,2.692333390094422,0.0057089246840743,0.3875573897041881,0.6551815779149959,0.0050576446960653,0.1191590464703387,0.656086796592941,5.0,0.3280433982964705,0,-0.049843,-3.044624,0.408639,0.460264,0.776771,0.180452,-0.17457,0.291845,0.0,0.120013,0.33100846,0,Low Risk
Amtek Auto,2021-03-31,0.0990417743395582,1.6828278077082517,0.0176537372615969,0.3103004539080263,0.503966105033344,0.017566334663319,0.2801934250847773,0.8114898413557532,5.0,0.4057449206778766,0,0.017829,-2.93127,0.430683,0.140379,-0.116752,0.471393,0.331772,0.484549,0.0,0.111951,0.32474673,0,Low Risk
Amtek Auto,2021-06-30,0.1083901611934148,2.4508124538242075,0.0234123448224417,0.6320964711390674,0.6284397673787299,0.0250292826563938,0.3800511075355158,0.6192566740928078,5.0,0.3096283370464039,0,-0.351146,-2.917632,-0.212798,0.671367,0.812718,-0.436715,0.280884,-0.317949,0.0,-0.015897,0.10342433,0,Very Safe
Amtek Auto,2021-09-30,0.1659257716602052,2.2349867546395186,0.0114429188599311,0.3997581986740071,0.5319417202816611,0.0117034859454556,0.1904661681396947,0.8395283822248298,5.0,0.4197641911124149,0,0.123831,-3.035083,0.341119,0.482887,-0.241346,0.161225,-0.315299,0.40451,0.0,0.094169,0.16022372,0,Very Safe
Amtek Auto,2021-12-31,0.2021347433030569,2.993669348250158,0.0054547056984002,0.8360783162405673,0.4805293532488124,0.005256662164971,0.0765679659463086,0.6716592132120651,5.0,0.3358296066060325,0,-0.064143,-3.207325,0.378557,-0.007233,-0.404125,0.190039,-0.190465,0.111469,0.0,-0.003177,0.05370852,0,Very Safe
Amtek Auto,2022-03-31,0.2790016552097949,7.053846976802022,0.0152743859801677,0.4499646314377356,0.4370354286686187,0.0157435913202043,0.2384035842229894,0.6316314190788945,5.0,0.3158157095394472,0,-0.182688,-3.085025,0.339116,0.458856,-0.462853,0.320051,0.033334,-0.072071,0.0,0.023217,0.09107004,0,Very Safe
Amtek Auto,2022-06-30,0.175727597088221,7.495824265125638,0.0041230356588098,0.4939721250058676,0.451894520026147,0.0037216267825182,0.0574759482910408,0.7943937567597624,5.0,0.3971968783798812,0,-0.242636,-3.116119,0.286937,0.572967,-0.437552,0.201052,-0.270958,0.33644,0.0,0.158963,0.10124364,0,Very Safe
Amtek Auto,2022-09-30,0.1358614597249462,5.883188061286589,0.0130439137438408,0.5109635530122576,0.4159547072449912,0.010923696569715,0.1921430067696899,0.6461912471053393,5.0,0.3230956235526696,0,-0.24533,-2.989426,0.302905,0.61483,-0.643356,0.25827,-0.158011,0.122172,0.0,0.052796,0.08645358,0,Very Safe
Amtek Auto,2022-12-31,0.1104951750472353,2.105494384254026,0.0069003320557512,0.4105171728823686,0.4608722399914105,0.0071241989507516,0.0937336760728635,0.8345824446441295,5.0,0.4172912223220647,0,0.008979,-2.966154,0.298613,0.469798,-0.397822,0.193049,-0.290517,0.535321,0.0,0.098323,0.15148701,0,Very Safe
Asian Paints,2014-03-31,0.3984633958156579,0.2662316598107341,0.137063363430047,5.424656061020081,0.5815461710684368,0.1272884566632962,3.5797502584322327,0.4419725605426911,5.0,0.2209862802713455,0,-0.253773,0.768022,-0.496707,-1.424845,0.279266,-0.377345,-1.240138,-1.093421,0.0,-0.233276,0.023094507,0,Very Safe
Asian Paints,2014-06-30,0.3749887731210719,0.2907047619332772,0.1215640927589679,6.493350109273979,0.4999718135698824,0.101459627702892,4.005748669863261,0.3323916190068204,5.0,0.1661958095034102,0,-0.261672,0.601734,-0.486109,-1.409028,-0.144009,-0.424748,-1.164831,-1.103265,0.0,-0.229344,0.013468371,0,Very Safe
Asian Paints,2014-09-30,0.325075690953536,0.3691018816783977,0.1219860787046677,6.008740899637162,0.528580514055266,0.0982521271729695,3.275989077265953,0.4291349555237557,5.0,0.2145674777618778,0,-0.226373,0.372625,-0.492517,-1.420854,-0.342208,-0.375067,-1.098352,-1.087817,0.0,-0.201486,0.010512427,0,Very Safe
Asian Paints,2014-12-31,0.4259579091711592,0.3729050951621453,0.0850383517379007,6.068914267314272,0.4698306567709983,0.0816960876821347,2.2168051917070413,0.3877263258615752,5.0,0.1938631629307876,0,-0.200573,0.396366,-0.473525,-1.409067,-0.287783,-0.400305,-1.065352,-1.076052,0.0,-0.196236,0.012308199,0,Very Safe
Asian Paints,2015-03-31,0.5040127734004116,0.4913268750100144,0.1374759375770293,6.548784586968457,0.5124804063737814,0.113102817357495,5.409113075726046,0.2866884392806869,5.0,0.1433442196403434,0,-0.154699,0.048003,-0.486638,-1.47326,-0.255529,-0.373592,-1.074027,-1.096601,0.0,-0.205248,0.008627224,0,Very Safe
Asian Paints,2015-06-30,0.2865059399645912,0.7236498532996051,0.1494448244881993,6.667093631415332,0.638172839877965,0.1225401858146331,3.2306646837881736,0.4254700906265677,5.0,0.2127350453132838,0,-0.20819,-1.397982,-0.420947,-1.405062,0.703931,-0.189454,-1.049575,-0.906082,0.0,-0.186077,0.008731779,0,Very Safe
Asian Paints,2015-09-30,0.4631760385194921,0.7763050162002697,0.1086391124563432,8.478184943995169,0.5813577208289207,0.1020416281908293,4.003006977448415,0.3201041068572323,5.0,0.1600520534286161,0,-0.178011,-1.676943,-0.438078,-1.289236,0.365642,-0.174574,-0.97208,-0.880739,0.0,-0.205603,0.0059275473,0,Very Safe
Asian Paints,2015-12-31,0.405733223050866,0.7081522543681883,0.1051026220855803,6.311989576970586,0.5821848864595122,0.1084493914261601,2.690310439649006,0.3823368576799713,5.0,0.1911684288399856,0,-0.178011,-1.36259,-0.439541,-1.387308,0.373297,-0.181812,-1.055797,-0.932371,0.0,-0.200689,0.006448744,0,Very Safe
Asian Paints,2016-03-31,0.43360258623999,0.5712213800161001,0.1073015740397879,3.695782624654074,0.4342158490330302,0.1097347398285837,3.2003443271404803,0.353601613280925,5.0,0.1768008066404625,0,-0.140544,-0.614744,-0.400387,-1.410368,-0.458954,-0.371799,-0.996632,-1.056309,0.0,-0.200688,0.004854401,0,Very Safe
Asian Paints,2016-06-30,0.3265255041369941,0.583689741849866,0.1019061417362571,4.544933898915682,0.415242990726217,0.0992201023379647,2.402876987310195,0.4017430642327841,5.0,0.200871532116392,0,-0.140331,-0.588672,-0.394351,-1.410368,-0.596674,-0.364789,-0.954198,-1.043456,0.0,-0.196176,0.004671504,0,Very Safe
Asian Paints,2016-09-30,0.4470733948860882,0.9493708587506504,0.1226605998312501,5.662466570157937,0.5513205535752976,0.116787351990758,3.867791603151509,0.2983001255985666,5.0,0.1491500627992833,0,-0.184208,-1.927861,-0.401226,-1.277352,-0.044013,-0.148888,-0.94504,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
Asian Paints,2016-12-31,0.3415560664108659,0.7794475845738196,0.0892375925329788,5.996540031731124,0.4306945781176132,0.0784593507644474,2.391807698179324,0.381902153728154,5.0,0.190951076864077,0,-0.161272,-1.707468,-0.384288,-1.280788,-0.539885,-0.255931,-0.860115,-0.872375,0.0,-0.20109,0.0026361647,0,Very Safe
Asian Paints,2017-03-31,0.2684618258857461,0.9765992279362748,0.1432446954094689,7.539770269731572,0.5818298224775631,0.1480301530201153,3.783063633678705,0.3690606531854978,5.0,0.1845303265927489,0,0.011287,-1.889637,-0.417272,-1.272725,0.372757,-0.15243,-0.980381,-0.830179,0.0,-0.205603,0.0064528454,0,Very Safe
Asian Paints,2017-06-30,0.2783334383259588,1.140208825850854,0.1102352086415639,5.138366910144866,0.5352324196577681,0.117263335036469,4.591968455101908,0.3364692452806694,5.0,0.1682346226403347,0,-0.148094,-1.908593,-0.392721,-1.277974,-0.319629,-0.155191,-0.902228,-0.880418,0.0,-0.206339,0.0028324812,0,Very Safe
Asian Paints,2017-09-30,0.3314469999089566,0.7846290049501495,0.1170862349466412,4.3155812287722615,0.4187397443869231,0.1233458294941992,3.60751241663801,0.3150581236723495,5.0,0.1575290618361747,0,-0.161272,-1.707468,-0.384288,-1.280788,-0.539885,-0.255931,-0.860115,-0.872375,0.0,-0.20109,0.0026361647,0,Very Safe
Asian Paints,2017-12-31,0.3979035520590871,0.8968327253731064,0.1043128080204228,4.092145231357463,0.4001772605931727,0.114669869135134,3.171055574712563,0.3153278498851822,5.0,0.1576639249425911,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Asian Paints,2018-03-31,0.4543373306396768,0.999761260961328,0.1074703725060067,5.777999555433247,0.4378785526446285,0.086439971814768,3.7319178855000223,0.3632361382450141,5.0,0.181618069122507,0,-0.149092,-1.882053,-0.367972,-1.263834,-0.401656,-0.243765,-0.87219,-0.848064,0.0,-0.20109,0.0027257213,0,Very Safe
Asian Paints,2018-06-30,0.4187087431146231,1.0561799201386526,0.1037436859988674,4.855291405228522,0.427877113388592,0.1012622357904098,2.6531547018808013,0.3739052400072606,5.0,0.1869526200036303,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Asian Paints,2018-09-30,0.450493559987144,1.7083856471084085,0.1578563395246006,4.909067307667756,0.5784106615542554,0.1512742415998924,5.107377513806474,0.3693703753775518,5.0,0.1846851876887759,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Asian Paints,2018-12-31,0.4679754511872917,0.8679968683208097,0.0804259976285812,5.004626796667166,0.4339497911846452,0.0806219065642396,2.3203826097575635,0.39302003225674,5.0,0.19651001612837,0,-0.161287,-1.882053,-0.367972,-1.263834,-0.389461,-0.243765,-0.87219,-0.848064,0.0,-0.20109,0.0027257213,0,Very Safe
Asian Paints,2019-03-31,0.3384298308847165,0.8726841800577994,0.0890343948444554,3.6413985066801295,0.45513800162849,0.0872350662474073,2.4567776864385884,0.3797277913537631,5.0,0.1898638956768815,0,-0.150195,-1.917888,-0.363994,-1.241832,-0.350682,-0.22005,-0.866869,-0.862665,0.0,-0.20109,0.0028778103,0,Very Safe
Asian Paints,2019-06-30,0.4981704644068924,1.2582535494803575,0.1103422140543456,7.555485918265267,0.4278318149746238,0.1114337049891168,4.117087618687116,0.2839456857153846,5.0,0.1419728428576923,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Asian Paints,2019-09-30,0.279677226617365,3.116683812098073,0.1645596088815093,5.913635337083037,0.6047078771619196,0.1609149515753049,4.837153997604479,0.3645214465764045,5.0,0.1822607232882022,0,-0.126347,-1.893099,-0.417272,-1.271833,0.429974,-0.169981,-0.972155,-0.830761,0.0,-0.205603,0.005883774,0,Very Safe
Asian Paints,2019-12-31,0.2860114652554141,2.092080800161674,0.1693155014998746,8.647993837115365,0.6310878767279455,0.1461818482434725,4.731356121443899,0.3713693911080278,5.0,0.1856846955540139,0,-0.20634,-1.883359,-0.397492,-1.285385,0.679071,-0.169521,-0.954105,-0.805428,0.0,-0.190991,0.007494014,0,Very Safe
Asian Paints,2020-03-31,0.4112224131449601,1.0371588163937089,0.0970124045327109,7.886934666591469,0.4004424248240832,0.0911434310539191,3.4786427327577423,0.2560052010658785,5.0,0.1280026005329392,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Asian Paints,2020-06-30,0.2917299482278512,1.540049980512632,0.1106095229547311,2.651344425888269,0.4039843957288094,0.1012828480919027,3.645079272838371,0.4133947814543673,5.0,0.2066973907271836,0,-0.185394,-1.868371,-0.362296,-1.263379,-0.479452,-0.243235,-0.864616,-0.848988,0.0,-0.20109,0.0024989103,0,Very Safe
Asian Paints,2020-09-30,0.3867358956355714,2.289065994578222,0.1534816301962279,7.157048959007173,0.5997033546627626,0.1430329301767373,5.05211253624804,0.2794551127104182,5.0,0.1397275563552091,0,-0.176161,-1.874413,-0.416086,-1.267631,0.403516,-0.179429,-0.96095,-0.831717,0.0,-0.205603,0.005590651,0,Very Safe
Asian Paints,2020-12-31,0.350100454232908,2.1470508967669324,0.1244047500076603,6.550470801995426,0.577198580840487,0.1018588090728021,4.649832952588957,0.275935795644847,5.0,0.1379678978224235,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Asian Paints,2021-03-31,0.3242697010642463,1.9662636632747887,0.1074748956073293,4.485568406099549,0.5548097952460886,0.1022787668613108,3.178595211186543,0.3626816728967709,5.0,0.1813408364483854,0,-0.184208,-1.922766,-0.401226,-1.277352,-0.03677,-0.148888,-0.957378,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
Asian Paints,2021-06-30,0.3824645674632158,2.892657721789316,0.165735137431764,7.163132750852058,0.6320024591575276,0.1534014902169689,6.7062711170955085,0.3419168114427246,5.0,0.1709584057213623,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Asian Paints,2021-09-30,0.4200574866394204,1.7850175092726182,0.1537840461489983,4.756801058623153,0.5513057548916234,0.1401649585166794,4.073084529248598,0.3576045410727806,5.0,0.1788022705363903,0,-0.184208,-1.927861,-0.401226,-1.277352,-0.044013,-0.148888,-0.94504,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
Asian Paints,2021-12-31,0.2917352286114955,1.7464173004843768,0.134117604905053,4.662707035046791,0.5042404444792364,0.1205006353192802,3.722258602891024,0.41764608421636,5.0,0.20882304210818,0,-0.20188,-1.886836,-0.387597,-1.266008,-0.186524,-0.179418,-0.90283,-0.857956,0.0,-0.20109,0.003195799,0,Very Safe
Asian Paints,2022-03-31,0.314356146395075,1.1354030043493453,0.1182465491679975,3.877720573561694,0.5026074111340247,0.1180692003789771,3.6759265477337233,0.3789490497153637,5.0,0.1894745248576818,0,-0.175909,-1.886836,-0.387597,-1.261807,-0.186524,-0.179418,-0.899357,-0.857956,0.0,-0.20109,0.0033047916,0,Very Safe
Asian Paints,2022-06-30,0.3645617892805876,1.447878842814839,0.1213530967978545,8.555441571037315,0.5818317902252778,0.1323935536933901,3.954534787792239,0.2865675559737634,5.0,0.1432837779868817,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
